Period,Trade Flow,Reporter,Partner,Commodity Code,Trade Value (M $),Net Weight(M kgs )
2020,Export,USA,Rep. of Korea,2709,4567.22,15292.73
2020,Export,USA,Lithuania,2709,90.54,326.1
2020,Export,USA,Malaysia,2709,268.82,991.37
2020,Export,USA,Malta,2709,7.12,45.32
2020,Export,USA,"Other Asia, nes",2709,2600.88,9357.82
2020,Export,USA,Netherlands,2709,4548.96,16859.09
2020,Export,USA,New Zealand,2709,44.09,116.84
2020,Export,USA,Nicaragua,2709,164.35,539.17
2020,Export,USA,Norway,2709,104.18,322.66
2020,Export,USA,Marshall Isds,2709,9.2,101.7
2020,Export,USA,Panama,2709,345.33,1410.39
2020,Export,USA,Peru,2709,343.27,1085.58
2020,Export,USA,Portugal,2709,262.42,976.87
2020,Export,USA,Saint Lucia,2709,110.85,679.65
2020,Export,USA,Saudi Arabia,2709,16.5,87.45
2020,Export,USA,India,2709,4332.16,16060.88
2020,Export,USA,Singapore,2709,1418.86,5304.8
2020,Export,USA,Viet Nam,2709,276.41,856.91
2020,Export,USA,South Africa,2709,207.57,823.49
2020,Export,USA,Spain,2709,1070.24,3876.87
2020,Export,USA,Sweden,2709,599.87,2259.45
2020,Export,USA,Switzerland,2709,71.53,233.33
2020,Export,USA,Thailand,2709,1228.42,4371.24
2020,Export,USA,United Arab Emirates,2709,386.86,1328.46
2020,Export,USA,Ukraine,2709,11.76,93.47
2020,Export,USA,United Kingdom,2709,4058.66,14393.97
2020,Export,USA,Uruguay,2709,249.68,977.15
2021,Export,USA,World,2709,69356.11,172772.13
2021,Export,USA,Argentina,2709,0.34,1.34
2021,Export,USA,Australia,2709,265.23,734.41
2021,Export,USA,Belgium,2709,62.08,201.46
2021,Export,USA,Brazil,2709,1297.71,3502.59
2021,Export,USA,Canada,2709,7708.08,18191.38
2021,Export,USA,Chile,2709,327.09,947.54
2021,Export,USA,China,2709,5911.31,14741.66
2021,Export,USA,Colombia,2709,410.24,1021.33
2021,Export,USA,Denmark,2709,855.48,1935.92
2021,Export,USA,Dominica,2709,55.73,155.45
2021,Export,USA,Dominican Rep.,2709,408.56,1121.29
2021,Export,USA,Finland,2709,0.11,0.23
2021,Export,USA,France,2709,2369.47,5902.81
2021,Export,USA,Germany,2709,1788.02,4442.15
2021,Export,USA,Indonesia,2709,88.48,222.16
2021,Export,USA,Ireland,2709,822.01,2067.31
2021,Export,USA,Israel,2709,197.36,482.45
2021,Export,USA,Italy,2709,2595.28,6654.46
2021,Export,USA,Japan,2709,155.65,437.3
2021,Export,USA,Rep. of Korea,2709,8543.85,20253.37
2021,Export,USA,Lithuania,2709,36.48,116.01
2021,Export,USA,"Other Asia, nes",2709,3526.77,9253.14
2021,Export,USA,Netherlands,2709,7190.1,17825.03
2021,Export,USA,Aruba,2709,61.8,136.74
2021,Export,USA,Nicaragua,2709,153.24,487.34
2021,Export,USA,Norway,2709,736.61,1806.39
2021,Export,USA,Panama,2709,397.44,969.9
2021,Export,USA,Peru,2709,398.38,1096.39
2021,Export,USA,Poland,2709,109.29,268.7
2021,Export,USA,Portugal,2709,373.67,930.58
2021,Export,USA,India,2709,9502.69,24112.72
2021,Export,USA,Singapore,2709,3343.88,8446.21
2021,Export,USA,Viet Nam,2709,101.97,249.77
2021,Export,USA,South Africa,2709,52.54,126.88
2021,Export,USA,Spain,2709,1934.2,4777.49
2021,Export,USA,Sweden,2709,538.25,1212.02
2021,Export,USA,Switzerland,2709,531.11,1293.0
2021,Export,USA,Thailand,2709,819.82,2226.49
2021,Export,USA,United Kingdom,2709,5272.61,13435.66
2021,Export,USA,Uruguay,2709,381.69,908.12
2021,Export,USA,Venezuela,2709,31.47,76.96
2022,Export,USA,World,2709,117034.46,209184.64
2022,Export,USA,Australia,2709,727.93,1285.27
2022,Export,USA,Bahamas,2709,102.22,189.49
2022,Export,USA,Belgium,2709,92.43,153.42
2022,Export,USA,Brazil,2709,1669.27,3605.24
2022,Export,USA,Canada,2709,11912.0,19313.59
2022,Export,USA,Chile,2709,183.28,332.23
2022,Export,USA,China,2709,6971.49,13215.76
2022,Export,USA,Colombia,2709,762.75,1482.12
2022,Export,USA,Denmark,2709,1513.51,2719.36
2022,Export,USA,Dominica,2709,28.5,79.5
2022,Export,USA,Dominican Rep.,2709,717.94,1180.87
2022,Export,USA,Finland,2709,301.76,516.03
2022,Export,USA,France,2709,5669.51,9901.98
2022,Export,USA,Germany,2709,3723.48,6263.52
2022,Export,USA,Indonesia,2709,188.3,319.84
2022,Export,USA,Ireland,2709,800.05,1406.03
2022,Export,USA,Italy,2709,5194.0,9400.76
2022,Export,USA,Japan,2709,915.62,1747.78
2022,Export,USA,Rep. of Korea,2709,12602.3,21529.24
2022,Export,USA,Lithuania,2709,140.98,228.01
2022,Export,USA,Malaysia,2709,168.72,517.27
2022,Export,USA,"Other Asia, nes",2709,5692.04,11178.81
2022,Export,USA,Netherlands,2709,12334.24,21376.45
2022,Export,USA,Nicaragua,2709,155.29,515.67
2022,Export,USA,Norway,2709,889.51,1731.06
2022,Export,USA,Panama,2709,682.76,1219.84
2022,Export,USA,Papua New Guinea,2709,42.25,134.35
2022,Export,USA,Peru,2709,525.53,910.64
2022,Export,USA,Poland,2709,1013.03,1872.46
2022,Export,USA,Portugal,2709,299.5,688.92
2022,Export,USA,India,2709,10135.08,18751.5
2022,Export,USA,Singapore,2709,9937.7,18196.76
2022,Export,USA,Viet Nam,2709,92.5,294.15
2022,Export,USA,Spain,2709,5283.95,9315.56
2022,Export,USA,Sweden,2709,1127.99,1980.91
2022,Export,USA,Switzerland,2709,118.18,244.06
2022,Export,USA,Thailand,2709,1873.92,3143.08
2022,Export,USA,United Kingdom,2709,11241.36,20132.14
2022,Export,USA,Uruguay,2709,1203.59,2110.93
2023,Export,USA,World,2709,117160.52,235677.35
2023,Export,USA,Argentina,2709,0.05,0.11
2023,Export,USA,Australia,2709,798.93,1600.27
2023,Export,USA,Brazil,2709,1615.33,3271.14
2023,Export,USA,Canada,2709,10132.51,19671.55
2023,Export,USA,Chile,2709,125.14,225.66
2023,Export,USA,China,2709,13107.15,26672.29
2023,Export,USA,Colombia,2709,812.08,1681.49
2023,Export,USA,Croatia,2709,73.59,134.53
2023,Export,USA,Denmark,2709,1561.12,3097.16
2023,Export,USA,Dominican Rep.,2709,676.15,1380.31
2023,Export,USA,El Salvador,2709,0.01,0.02
2023,Export,USA,Finland,2709,466.94,973.98
2023,Export,USA,France,2709,4280.37,8495.99
2023,Export,USA,Germany,2709,3167.32,6161.64
2023,Export,USA,Indonesia,2709,525.2,1063.3
2023,Export,USA,Ireland,2709,1318.98,2533.22
2023,Export,USA,Israel,2709,64.68,118.56
2023,Export,USA,Italy,2709,4433.05,10274.28
2023,Export,USA,Japan,2709,1337.85,2545.58
2023,Export,USA,Rep. of Korea,2709,12062.32,23748.73
2023,Export,USA,Lithuania,2709,583.4,1165.37
2023,Export,USA,Malaysia,2709,602.57,1099.67
2023,Export,USA,"Other Asia, nes",2709,6124.33,12768.41
2023,Export,USA,Netherlands,2709,19160.6,37812.68
2023,Export,USA,Nicaragua,2709,203.09,606.63
2023,Export,USA,Norway,2709,877.97,1727.65
2023,Export,USA,Panama,2709,861.11,1797.01
2023,Export,USA,Peru,2709,761.01,1518.22
2023,Export,USA,Poland,2709,938.62,1987.86
2023,Export,USA,Portugal,2709,265.91,530.86
2023,Export,USA,Saudi Arabia,2709,0.03,0.03
2023,Export,USA,India,2709,4831.18,9563.93
2023,Export,USA,Singapore,2709,7866.07,15200.4
2023,Export,USA,Viet Nam,2709,79.11,158.89
2023,Export,USA,South Africa,2709,359.44,701.91
2023,Export,USA,Spain,2709,5777.23,11740.01
2023,Export,USA,Sweden,2709,1453.88,3008.81
2023,Export,USA,Thailand,2709,2147.37,4289.23
2023,Export,USA,Türkiye,2709,165.64,390.43
2023,Export,USA,United Kingdom,2709,7218.65,15322.54
2023,Export,USA,Uruguay,2709,324.54,636.97
2012,Import,USA,World,2709,322024.5,427005.2
2012,Import,USA,Algeria,2709,5785.84,6892.3
2012,Import,USA,Angola,2709,9450.71,11228.09
2012,Import,USA,Azerbaijan,2709,1083.92,1309.89
2012,Import,USA,Argentina,2709,946.13,1121.35
2012,Import,USA,Australia,2709,256.6,302.33
2012,Import,USA,Bolivia (Plurinational State of),2709,124.76,151.47
2012,Import,USA,Brazil,2709,7712.05,9371.09
2012,Import,USA,Belize,2709,105.1,130.58
2012,Import,USA,Brunei Darussalam,2709,76.55,84.51
2012,Import,USA,Cameroon,2709,47.75,54.71
2012,Import,USA,Canada,2709,74214.17,116975.6
2012,Import,USA,Chad,2709,2290.36,2853.98
2012,Import,USA,China,2709,82.31,96.57
2012,Import,USA,Colombia,2709,16055.5,20105.55
2012,Import,USA,Congo,2709,1354.82,1590.96
2012,Import,USA,Ecuador,2709,7093.13,9074.26
2012,Import,USA,Equatorial Guinea,2709,1616.94,1973.28
2012,Import,USA,Gabon,2709,1753.04,2082.79
2012,Import,USA,Guatemala,2709,341.9,479.06
2012,Import,USA,Indonesia,2709,256.62,302.31
2012,Import,USA,Iraq,2709,19610.93,24210.03
2012,Import,USA,Côte d'Ivoire,2709,128.35,136.03
2012,Import,USA,Japan,2709,0.01,0.0
2012,Import,USA,Kuwait,2709,12940.33,15795.42
2012,Import,USA,Libya,2709,2302.5,2779.98
2012,Import,USA,Mexico,2709,37557.02,49187.79
2012,Import,USA,Oman,2709,375.01,473.2
2012,Import,USA,Netherlands,2709,2.48,2.83
2012,Import,USA,Curaçao,2709,57.8,79.19
2012,Import,USA,Nigeria,2709,17942.59,20986.32
2012,Import,USA,Norway,2709,1062.82,1291.19
2012,Import,USA,Peru,2709,343.26,458.3
2012,Import,USA,Russian Federation,2709,4092.11,4925.62
2012,Import,USA,Saudi Arabia,2709,55590.11,68375.08
2012,Import,USA,Viet Nam,2709,362.37,408.96
2012,Import,USA,Thailand,2709,832.2,960.72
2012,Import,USA,Trinidad and Tobago,2709,1186.49,1431.0
2012,Import,USA,Tunisia,2709,64.06,84.49
2012,Import,USA,Egypt,2709,1384.71,1645.07
2012,Import,USA,United Kingdom,2709,898.09,1047.96
2012,Import,USA,Venezuela,2709,34643.06,46545.37
2013,Import,USA,World,2709,279485.06,386147.97
2013,Import,USA,Algeria,2709,1382.6,1670.31
2013,Import,USA,Angola,2709,8285.07,10190.33
2013,Import,USA,Azerbaijan,2709,1111.51,1548.3
2013,Import,USA,Argentina,2709,541.53,673.01
2013,Import,USA,Australia,2709,63.24,72.2
2013,Import,USA,Bolivia (Plurinational State of),2709,27.71,40.26
2013,Import,USA,Brazil,2709,4303.29,5399.87
2013,Import,USA,Belize,2709,72.12,91.39
2013,Import,USA,Cameroon,2709,97.4,129.86
2013,Import,USA,Canada,2709,78481.79,126294.59
2013,Import,USA,Chad,2709,2492.24,3276.49
2013,Import,USA,China,2709,53.59,66.82
2013,Import,USA,Colombia,2709,14189.72,18649.32
2013,Import,USA,Congo,2709,805.81,1002.46
2013,Import,USA,Ecuador,2709,8972.01,11646.62
2013,Import,USA,Equatorial Guinea,2709,784.22,960.99
2013,Import,USA,Finland,2709,0.03,0.02
2013,Import,USA,Gabon,2709,984.58,1197.9
2013,Import,USA,Ghana,2709,117.06,135.73
2013,Import,USA,Guatemala,2709,258.32,338.9
2013,Import,USA,Indonesia,2709,757.38,909.44
2013,Import,USA,Iraq,2709,13533.09,17110.8
2013,Import,USA,Italy,2709,0.01,0.01
2013,Import,USA,Japan,2709,0.02,0.0
2013,Import,USA,Kazakhstan,2709,0.01,0.0
2013,Import,USA,Kuwait,2709,12622.32,15868.5
2013,Import,USA,Libya,2709,1807.62,2236.95
2013,Import,USA,Mauritania,2709,133.12,170.65
2013,Import,USA,Mexico,2709,32261.96,42709.78
2013,Import,USA,Oman,2709,100.3,129.88
2013,Import,USA,Nigeria,2709,10245.57,12677.61
2013,Import,USA,Norway,2709,573.9,708.46
2013,Import,USA,Panama,2709,0.01,0.02
2013,Import,USA,Peru,2709,395.84,515.46
2013,Import,USA,Russian Federation,2709,1887.23,2265.02
2013,Import,USA,Saudi Arabia,2709,51551.88,65915.01
2013,Import,USA,Singapore,2709,0.01,0.01
2013,Import,USA,Viet Nam,2709,540.25,649.16
2013,Import,USA,Thailand,2709,341.53,407.65
2013,Import,USA,Trinidad and Tobago,2709,326.95,405.52
2013,Import,USA,Egypt,2709,203.23,246.21
2013,Import,USA,United Kingdom,2709,1024.76,1258.92
2013,Import,USA,Venezuela,2709,28154.25,38577.53
2014,Import,USA,World,2709,253228.7,309045.0
2014,Import,USA,Albania,2709,41.42,50.55
2014,Import,USA,Algeria,2709,256.63,313.19
2014,Import,USA,Angola,2709,5260.51,6420.02
2014,Import,USA,Azerbaijan,2709,975.01,1189.92
2014,Import,USA,Argentina,2709,1058.58,1291.91
2014,Import,USA,Australia,2709,64.09,78.21
2014,Import,USA,Bahamas,2709,11.53,14.07
2014,Import,USA,Bermuda,2709,0.02,0.02
2014,Import,USA,Brazil,2709,5292.29,6458.8
2014,Import,USA,Belize,2709,27.97,34.14
2014,Import,USA,Canada,2709,85646.6,104524.7
2014,Import,USA,Chad,2709,2308.27,2817.05
2014,Import,USA,Colombia,2709,10533.38,12855.13
2014,Import,USA,Congo,2709,139.99,170.85
2014,Import,USA,Denmark,2709,0.0,0.0
2014,Import,USA,Ecuador,2709,7440.58,9080.62
2014,Import,USA,Equatorial Guinea,2709,104.78,127.88
2014,Import,USA,Finland,2709,0.01,0.01
2014,Import,USA,Gabon,2709,652.2,795.95
2014,Import,USA,Guatemala,2709,229.49,280.08
2014,Import,USA,Indonesia,2709,730.6,891.64
2014,Import,USA,Iraq,2709,13895.73,16958.61
2014,Import,USA,Italy,2709,0.01,0.01
2014,Import,USA,Kuwait,2709,11363.91,13868.73
2014,Import,USA,Libya,2709,147.29,179.76
2014,Import,USA,Mauritania,2709,98.4,120.09
2014,Import,USA,Mexico,2709,28115.66,34312.87
2014,Import,USA,Netherlands,2709,0.0,0.0
2014,Import,USA,Nigeria,2709,2715.87,3314.5
2014,Import,USA,Norway,2709,478.9,584.45
2014,Import,USA,Panama,2709,0.13,0.16
2014,Import,USA,Peru,2709,370.12,451.7
2014,Import,USA,Russian Federation,2709,774.04,944.65
2014,Import,USA,Saudi Arabia,2709,46087.91,56246.54
2014,Import,USA,Singapore,2709,0.0,0.01
2014,Import,USA,Viet Nam,2709,442.7,540.27
2014,Import,USA,Suriname,2709,16.57,20.23
2014,Import,USA,Thailand,2709,266.53,325.28
2014,Import,USA,Trinidad and Tobago,2709,196.23,239.49
2014,Import,USA,United Arab Emirates,2709,652.64,796.49
2014,Import,USA,United Kingdom,2709,416.12,507.84
2014,Import,USA,Venezuela,2709,26415.98,32238.55
2015,Import,USA,World,2709,132593.22,364671.55
2015,Import,USA,Albania,2709,129.27,331.7
2015,Import,USA,Algeria,2709,68.4,145.14
2015,Import,USA,Angola,2709,2603.01,6298.22
2015,Import,USA,Azerbaijan,2709,342.81,802.64
2015,Import,USA,Argentina,2709,460.12,1029.9
2015,Import,USA,Australia,2709,201.22,497.1
2015,Import,USA,Bahamas,2709,13.16,28.4
2015,Import,USA,Brazil,2709,3900.24,9715.12
2015,Import,USA,Canada,2709,49884.65,150233.19
2015,Import,USA,Chad,2709,1303.79,3561.33
2015,Import,USA,Colombia,2709,7448.49,19153.69
2015,Import,USA,Congo,2709,224.48,520.87
2015,Import,USA,Ecuador,2709,4407.11,11549.68
2015,Import,USA,Equatorial Guinea,2709,78.76,184.14
2015,Import,USA,Gabon,2709,189.55,487.95
2015,Import,USA,Guatemala,2709,118.73,398.88
2015,Import,USA,Indonesia,2709,799.31,1934.53
2015,Import,USA,Iraq,2709,4554.95,11554.15
2015,Import,USA,Kuwait,2709,4520.86,10640.17
2015,Import,USA,Libya,2709,55.96,112.29
2015,Import,USA,Malaysia,2709,12.67,32.9
2015,Import,USA,Mexico,2709,12794.7,34714.42
2015,Import,USA,Netherlands,2709,0.93,1.39
2015,Import,USA,Nigeria,2709,1369.33,3191.12
2015,Import,USA,Norway,2709,174.52,439.66
2015,Import,USA,Panama,2709,0.01,0.09
2015,Import,USA,Peru,2709,114.7,308.5
2015,Import,USA,Russian Federation,2709,785.74,1812.43
2015,Import,USA,Saudi Arabia,2709,21650.06,53891.68
2015,Import,USA,Viet Nam,2709,186.29,454.1
2015,Import,USA,Trinidad and Tobago,2709,143.51,346.9
2015,Import,USA,United Arab Emirates,2709,37.93,82.31
2015,Import,USA,Egypt,2709,26.46,74.14
2015,Import,USA,United Kingdom,2709,251.27,567.12
2015,Import,USA,Venezuela,2709,13740.22,39575.72
2016,Import,USA,World,2709,108092.13,448139.46
2016,Import,USA,Albania,2709,95.89,391.44
2016,Import,USA,Algeria,2709,929.55,2975.44
2016,Import,USA,Angola,2709,2545.93,9394.1
2016,Import,USA,Azerbaijan,2709,143.74,591.09
2016,Import,USA,Argentina,2709,227.78,838.82
2016,Import,USA,Australia,2709,72.91,234.33
2016,Import,USA,Bahamas,2709,1.47,5.4
2016,Import,USA,Belgium,2709,0.01,0.0
2016,Import,USA,Bolivia (Plurinational State of),2709,13.57,50.61
2016,Import,USA,Brazil,2709,2344.93,8632.87
2016,Import,USA,Canada,2709,38935.52,174784.49
2016,Import,USA,Chad,2709,946.18,3921.23
2016,Import,USA,Colombia,2709,6511.97,26284.04
2016,Import,USA,Congo,2709,61.75,182.31
2016,Import,USA,Dem. Rep. of the Congo,2709,29.18,99.8
2016,Import,USA,Denmark,2709,32.78,99.8
2016,Import,USA,Ecuador,2709,3561.04,14069.11
2016,Import,USA,Equatorial Guinea,2709,104.53,357.5
2016,Import,USA,Gabon,2709,30.94,104.35
2016,Import,USA,Guatemala,2709,79.96,431.35
2016,Import,USA,Indonesia,2709,693.98,2396.81
2016,Import,USA,Iraq,2709,6245.44,24452.36
2016,Import,USA,Kuwait,2709,3304.18,12988.37
2016,Import,USA,Libya,2709,158.53,508.91
2016,Import,USA,Malaysia,2709,79.48,273.04
2016,Import,USA,Mauritania,2709,50.15,168.59
2016,Import,USA,Mexico,2709,7801.76,33914.01
2016,Import,USA,Mozambique,2709,8.94,26.78
2016,Import,USA,Oman,2709,494.44,1738.62
2016,Import,USA,Netherlands,2709,30.42,168.87
2016,Import,USA,Nigeria,2709,3831.1,12724.4
2016,Import,USA,Norway,2709,617.49,2124.98
2016,Import,USA,Peru,2709,32.15,162.86
2016,Import,USA,Russian Federation,2709,685.58,2328.15
2016,Import,USA,Saudi Arabia,2709,16608.23,63409.68
2016,Import,USA,Viet Nam,2709,60.46,223.12
2016,Import,USA,Spain,2709,1.27,4.91
2016,Import,USA,Trinidad and Tobago,2709,175.05,583.92
2016,Import,USA,United Arab Emirates,2709,260.42,865.39
2016,Import,USA,Egypt,2709,182.33,613.9
2016,Import,USA,United Kingdom,2709,333.28,1181.99
2016,Import,USA,Venezuela,2709,9767.84,43831.7
2017,Import,USA,World,2709,139287.63,347018.47
2017,Import,USA,Algeria,2709,1405.81,3502.4
2017,Import,USA,Angola,2709,2480.18,6179.06
2017,Import,USA,Azerbaijan,2709,122.47,305.13
2017,Import,USA,Argentina,2709,0.01,0.02
2017,Import,USA,Australia,2709,34.83,86.78
2017,Import,USA,Bahamas,2709,16.73,41.68
2017,Import,USA,Brazil,2709,3891.41,9694.97
2017,Import,USA,Belize,2709,6.67,16.61
2017,Import,USA,Brunei Darussalam,2709,8.13,20.26
2017,Import,USA,Canada,2709,53304.59,132802.01
2017,Import,USA,Chad,2709,530.71,1322.19
2017,Import,USA,China,2709,0.03,0.08
2017,Import,USA,Colombia,2709,6665.4,16606.05
2017,Import,USA,Congo,2709,82.59,205.77
2017,Import,USA,Denmark,2709,110.09,274.28
2017,Import,USA,Ecuador,2709,4067.77,10134.37
2017,Import,USA,Equatorial Guinea,2709,241.24,601.03
2017,Import,USA,Gabon,2709,103.3,257.37
2017,Import,USA,Germany,2709,0.0,0.01
2017,Import,USA,Ghana,2709,440.55,1097.57
2017,Import,USA,Guatemala,2709,98.71,245.92
2017,Import,USA,Indonesia,2709,800.7,1994.86
2017,Import,USA,Iraq,2709,11096.29,27645.08
2017,Import,USA,Côte d'Ivoire,2709,35.58,88.63
2017,Import,USA,Kuwait,2709,2813.69,7009.97
2017,Import,USA,Libya,2709,1250.37,3115.15
2017,Import,USA,Malaysia,2709,15.57,38.79
2017,Import,USA,Mauritania,2709,56.53,140.83
2017,Import,USA,Mexico,2709,10266.0,25576.51
2017,Import,USA,Mozambique,2709,7.92,19.74
2017,Import,USA,Oman,2709,240.23,598.49
2017,Import,USA,Netherlands,2709,2.26,5.63
2017,Import,USA,Nigeria,2709,6548.21,16314.08
2017,Import,USA,Norway,2709,923.25,2300.17
2017,Import,USA,Papua New Guinea,2709,39.51,98.42
2017,Import,USA,Peru,2709,23.55,58.68
2017,Import,USA,Russian Federation,2709,978.5,2437.81
2017,Import,USA,Saudi Arabia,2709,18184.83,45305.32
2017,Import,USA,India,2709,136.24,339.42
2017,Import,USA,Singapore,2709,0.0,0.01
2017,Import,USA,Viet Nam,2709,146.56,365.14
2017,Import,USA,Thailand,2709,59.48,148.2
2017,Import,USA,Trinidad and Tobago,2709,176.02,438.54
2017,Import,USA,United Arab Emirates,2709,413.99,1031.41
2017,Import,USA,Tunisia,2709,51.73,128.88
2017,Import,USA,Egypt,2709,166.47,414.75
2017,Import,USA,United Kingdom,2709,514.7,1282.31
2017,Import,USA,Venezuela,2709,10719.99,26707.57
2017,Import,USA,Yemen,2709,8.24,20.52
2018,Import,USA,World,2709,162801.5,309112.22
2018,Import,USA,Algeria,2709,2198.54,4174.39
2018,Import,USA,Angola,2709,2487.66,4723.34
2018,Import,USA,Azerbaijan,2709,426.37,809.54
2018,Import,USA,Argentina,2709,747.3,1418.9
2018,Import,USA,Australia,2709,41.95,79.66
2018,Import,USA,Barbados,2709,4.0,7.59
2018,Import,USA,Bolivia (Plurinational State of),2709,19.42,36.87
2018,Import,USA,Brazil,2709,3918.28,7439.67
2018,Import,USA,Belize,2709,13.17,25.0
2018,Import,USA,Brunei Darussalam,2709,78.57,149.17
2018,Import,USA,Cameroon,2709,49.65,94.26
2018,Import,USA,Canada,2709,64316.22,122117.6
2018,Import,USA,Chad,2709,485.98,922.74
2018,Import,USA,Colombia,2709,6599.79,12531.05
2018,Import,USA,Congo,2709,286.63,544.22
2018,Import,USA,Ecuador,2709,4243.5,8057.17
2018,Import,USA,Equatorial Guinea,2709,462.07,877.34
2018,Import,USA,Gabon,2709,186.24,353.62
2018,Import,USA,Ghana,2709,302.8,574.92
2018,Import,USA,Guatemala,2709,145.33,275.94
2018,Import,USA,Indonesia,2709,1098.22,2085.19
2018,Import,USA,Iraq,2709,12063.0,22904.1
2018,Import,USA,Israel,2709,0.41,0.77
2018,Import,USA,Italy,2709,25.97,49.31
2018,Import,USA,Côte d'Ivoire,2709,121.32,230.35
2018,Import,USA,Japan,2709,0.01,0.03
2018,Import,USA,Kazakhstan,2709,582.35,1105.71
2018,Import,USA,Kuwait,2709,1873.46,3557.15
2018,Import,USA,Libya,2709,1356.51,2575.62
2018,Import,USA,Mexico,2709,14399.67,27340.75
2018,Import,USA,Nigeria,2709,5131.32,9742.87
2018,Import,USA,Norway,2709,1716.47,3259.07
2018,Import,USA,Peru,2709,17.96,34.1
2018,Import,USA,Russian Federation,2709,2091.98,3972.06
2018,Import,USA,Saudi Arabia,2709,21873.57,41531.48
2018,Import,USA,India,2709,276.71,525.38
2018,Import,USA,Viet Nam,2709,70.49,133.83
2018,Import,USA,Thailand,2709,19.35,36.75
2018,Import,USA,Trinidad and Tobago,2709,222.22,421.93
2018,Import,USA,United Arab Emirates,2709,141.38,268.44
2018,Import,USA,Tunisia,2709,90.65,172.11
2018,Import,USA,Egypt,2709,471.88,895.95
2018,Import,USA,United Kingdom,2709,1513.81,2874.27
2018,Import,USA,Venezuela,2709,10629.35,20182.01
2019,Import,USA,World,2709,132370.66,274700.75
2019,Import,USA,Algeria,2709,545.16,1131.34
2019,Import,USA,Angola,2709,763.27,1583.96
2019,Import,USA,Argentina,2709,820.19,1702.09
2019,Import,USA,Belgium,2709,0.0,0.01
2019,Import,USA,Brazil,2709,3698.81,7675.92
2019,Import,USA,Belize,2709,11.32,23.49
2019,Import,USA,Cameroon,2709,199.72,414.46
2019,Import,USA,Canada,2709,66340.51,137672.4
2019,Import,USA,Chad,2709,129.72,269.19
2019,Import,USA,Colombia,2709,6491.85,13472.13
2019,Import,USA,Congo,2709,515.97,1070.77
2019,Import,USA,Denmark,2709,75.1,155.85
2019,Import,USA,Ecuador,2709,4330.96,8987.78
2019,Import,USA,Equatorial Guinea,2709,192.9,400.32
2019,Import,USA,France,2709,0.01,0.02
2019,Import,USA,Germany,2709,0.0,0.0
2019,Import,USA,Ghana,2709,583.66,1211.23
2019,Import,USA,Guatemala,2709,106.65,221.32
